_id,kind,_rev,articleDate,author,Tag,uploadDate,openWith,title,subject,language,Level,averageRating
d3f3756c79722902f983267053005f82,Resource,4-cc8e8e69c7075b497b7fb557a5f410ae,2015-12-02T05:00:00.000Z,كامل كيلاني,[],2015-12-02T05:00:00.000Z,PDF.js,أسرة السناجيب,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary']",
d3f3756c79722902f983267053006dd2,Resource,4-f0634a8ee7b34df4c92b91b5d6627a8d,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,سِـمْسِـمَة,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary']",
d3f3756c79722902f983267053006f34,Resource,4-705ce8fe4ec9cf0dc20219cd133cd583,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,شَهْرَزَادُ بِنْتُ الْوَزِيرِ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary']",
d3f3756c79722902f9832670530079be,Resource,4-b881b38b269076b431a36d3831719ae4,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,شمشون الجبار,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f983267053007ad9,Resource,6-a66b964370a75eb3463c32d9e661ff76,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,أصدقاء الربيع,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705300830b,Resource,4-9b1e383c41851ee03183c9570b761100,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,ثَمَرَةُ الْخِلافِ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f983267053008c3c,Resource,6-630d081c045313b45a92c9ce46ffd9de,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,الفيلُ الأبيضُ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f9832670530096c2,Resource,6-4d86fb56ea40749ec09f0ec85e770f90,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,الشَّيْخ الهِنْدِي,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f983267053009e25,Resource,6-6fcb6583a3e9935b546b0604282e0f3f,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,بَطَل أَتِينا,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705300a31c,Resource,6-f1933867cfe0e96f2d3ceec0cb970f00,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,دِمْنَةُ وَشَتْرَبَة,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705300a4ec,Resource,6-ed435fbe4e42053d76776d26655f9202,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,العَنْكَبُ الحَزين,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705300a58f,Resource,6-a02bc4e5f18da4f231d24157b6420946,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,جَلِفَرْ في بِلادِ الأَقْزام,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705300abce,Resource,6-ea0bb99a56eccb72e2af75cd331e7e26,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,جَلِفَرْ في جَزيرة الجيَاد النّاطِقة,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705300b3bb,Resource,6-8a4cc817ab9475d3aff639dd47c795f0,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,في غابة الشياطين,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705300c196,Resource,6-b04a46bd6d9ef964b5feccc28b01d733,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,خـاتـم الذكرى,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705300c75f,Resource,6-f572e8b9c27522d41e73beea0fd2c818,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,المـلِكُ ميـداس,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705300d391,Resource,6-4d32ca34842e25562917d575bd4b4f69,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,نـعـمان,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705300d79f,Resource,4-455fbe9d072a326f407d954ceba1955f,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,روبنسن كروزو,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705300e10b,Resource,6-670f42c8335b045606c7f5568979ce92,2015-12-01T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-01T05:00:00.000Z,PDF.js,شبـكة الـموت,[u'Literature'],English,[u'Upper Primary'],
d3f3756c79722902f98326705300e54f,Resource,6-7a22eb5d02455f0489c38a06dfe41690,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,في بلاد العجائب,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705300e93a,Resource,6-529b911449a6c92a02e1555b20cf2ccc,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,النَّحْلة العَامِلة,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705300f5b4,Resource,4-649ae28422c4c7937cb83e02d1790e31,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,قِصَّةٌ لا تَنْتَهِي,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705301030e,Resource,4-0b7e4b2c48744bcef1530f881fef77d6,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,رَيْحَانُ الْكَذَّابُ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f9832670530107fe,Resource,6-5aa4951011eef45abd92e4e68bba03bf,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,حِصانُ الْجَوِّ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f983267053010a3b,Resource,6-f11e60be21f9e4ed84d5b967b251038e,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,الْحِمَارُ الْقَارِئ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary']",
d3f3756c79722902f9832670530118e7,Resource,4-a619893439a417ed9b199202b4ad08d7,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,صَيَّادُ الْغِزْلانِ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f983267053011ebb,Resource,6-f13b4710122aefb0b56501ec08b9e882,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,حَبَّةُ التُّوتِ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f983267053012124,Resource,6-2362798885ce74ccece549e4245ffde0,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,الْأَسَدُ الطَّائِرُ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f9832670530130a3,Resource,6-3e3cf139760e94062cce0a2b5d9c467b,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,الْأَرْنَبُ وَالصَّيَّادُ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f983267053013d8d,Resource,6-39a82fb1461b8ab7e49744e27006d776,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,بَدْرُ البُدُور,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f983267053014a24,Resource,6-4311f3a90a3012e7b9f2547ad542e40f,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,بابا عَبْدُ الله وَالدَّرْوِيش,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f983267053014d76,Resource,6-34768443884f6ff8a2153f143cb0176a,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,الشَّمْعَدانُ الْحَدِيدِيُّ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f983267053014f31,Resource,6-c853a76fc4ed1266622a5dd1d241c0cd,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,بنْتُ الصَّبَّاغ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f9832670530157ac,Resource,6-ee2b50cd3b89a4b7d1e5cc01c700efc6,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,أَحْلامُ بِسْبِسَة,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f9832670530166bf,Resource,6-caeec1f0a9c6816bd6d4d8989761ba86,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,الأَسَدُ والثِّيرانُ الثَّلاثَة,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705301809a,Resource,6-1770eafdaeaf73c1fcef05292e468c92,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,الْغُرابُ الطَّائِرُ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f9832670530182c8,Resource,6-0c1ce603b2ccb819f2715db3e1dc63ed,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,جُحَا وَالْبُخَلَاءُ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705301913b,Resource,6-c7d13924b448e377acd2d7ca66fdc60d,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,حارِسَةُ النَّهْر,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705301a0dd,Resource,6-a881e5efae0b708ee49f42b653d0578c,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,الْأَرْنَبُ الْعَاصِي,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705301a9e4,Resource,7-360f24c951d702d58870d5ef86619960,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,العاصفة,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705301b990,Resource,6-5133407a1101528e447074965108e349,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,اللِّحيَةُ الزَّرْقَاءُ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705301bee2,Resource,7-fa290ca502a52ad333fa008ce6d8c59e,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,غِزْلانُ الغَابَةِ غِزْلانُ الغَابَةِ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705301c2c2,Resource,4-ab9b3b4d5852daf8f9f2a91698230f5e,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,قصّاص الأثر,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705301c9f4,Resource,6-c9bd953ce64e495f57e0c4c28e2d3b64,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,مدينة النحاس,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705301d7c9,Resource,6-3bb9eb30e69a4400db0d7b405791288c,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,خُسْـرَوْشـاهُ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705301dc2c,Resource,6-38a7a60d2300bd085998b6b126cdb1f8,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,الدَّجاجَةُ الصَّغِيرَةُ الْحَمْراءُ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705301e78d,Resource,6-2185f1fb0df45ae00b359a25a395f043,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,كِيسُ الدَّنَانِيرُ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705301f44f,Resource,4-0a5b66a2b8767f6518d598f878381a1e,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,تاجر البندقية,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705301f990,Resource,6-933e98ac27fae0167dfe301f2a0cf7b9,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,عَبْدُ الله البَرِّي وَعَبْدُ الله البَحرِّي,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f983267053020668,Resource,6-6263f9de6c0a43bd3cfec52d0316ce2f,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,جَدُّ القُرُودِ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f9832670530208b2,Resource,6-69e9fb06c1edb233583e7dbd24debd6e,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,عَلَاءُ الدِّينِ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f983267053021709,Resource,3-71169e998690b934b179225daba54e22,2015-12-02T05:00:00.000Z,كامل كيلاني,None,2015-12-02T05:00:00.000Z,PDF.js,سَفْرُوتُ الْحَطَّابُ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f9832670530223d5,Resource,6-b1b487479f9e068673da5772f5895928,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,جَلِفَر فِي الْجَزِيرَةِ الطَّيَّارَةِ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f9832670530232e6,Resource,6-732a3031343478fa8a6ae0c10ac00b46,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,ذات الجناحين,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f983267053023d41,Resource,6-515f417e4be757dcda2fccc54eaa8958,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,الوَزير السَجين,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f983267053024971,Resource,7-202512a25b8e619bbdc7452071ed8657,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,الصَّيَّادُ وَالْعَنْكَبَةُ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f983267053025705,Resource,7-cd2226fc3db0a5434dc24ee1658676d9,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,مُخاطَراتُ أُمِّ مازِنٍ,[u'Literature'],Arabic,[u'Lower Secondary'],
d3f3756c79722902f983267053025c21,Resource,6-f282d05d0f7cc9a7399768fbed718557,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,الأميرة القاسِيَة,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f9832670530263bc,Resource,6-aed4b857687d23387c244d43de430aa6,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,الْمَلِك لِيرْ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f983267053026525,Resource,6-4e0414ad514062d8c7c045bb713a0bb9,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,يُولْيُوس قَيْصَر,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f9832670530266ca,Resource,6-c36e220261dff3c1b2d10d30cd885118,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,أبوُ خَربُوش,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f983267053026d04,Resource,7-95d4c67aa1896a0fec1d020c83b5491d,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,فِي الْإِصْطَبْلِ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f983267053026e73,Resource,4-ce83f2c12413d9b450bf2a48870db602,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,شَنْطَحٌ وصَيْدَحٌ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f983267053027d7c,Resource,6-75435531251d957a8a2d1b8b289eeddd,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,السِّنْدِبَادُ البَحْرِيُّ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f983267053028777,Resource,6-9370eb3a6952e3b53dcbf120a6dffb7a,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,جُحَا فِي بِلادِ الْجِنِّ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f9832670530296fc,Resource,6-cf7cc1a0f444b6167d319f3162722e67,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,عَلِي بابا,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f983267053029c27,Resource,7-85e04074696c848b753faf058a2cd5eb,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,الأميرُ الحادِي وَالخَمْسُونَ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705302ab22,Resource,6-4f209de488feaabc455277cdff417826,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,حي بن يقظان,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705302b2e6,Resource,6-c98533986e574fd83a645adc4a8410bd,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,أَرْنَبٌ فِي الْقَمَرِ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705302c0e4,Resource,4-85359fefe3c4a61c72eba72c40024c37,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,تاجر بغدَاد,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705302c97d,Resource,8019-b5d434f6d50704aac99473082bd9bfaf,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,حَبِيبُ الشَّعْبِ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705302c9f2,Resource,4-11a9a6758d6498b4a60a3fe60632f02a,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,صِرَاعُ الأَخَويْنِ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705302d55e,Resource,4-8bc1eb5e09cf5aa09bd0fabf20d0337e,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,شجرة الحياة,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
d3f3756c79722902f98326705302d90f,Resource,6-2d8dc8caf261f4527d580ac0b2097bff,2015-12-02T05:00:00.000Z,كامل كيلاني,[u'2cb04e36e7836460c98d481f7e9a5076'],2015-12-02T05:00:00.000Z,PDF.js,عَجِيبَةُ وَعَجِيبَةُ,[u'Literature'],Arabic,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary']",
